NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha-ISO,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion
Revista Literaria. Publicación Mensual,333,"Chen, Jitong",Creador,NA,China,Lo que cuesta una mentira. Cuento chino por el general Tcheng-Ki-Tong,28,1892-08-01,Sí,"Restrepo H., María Josefa",Español,Francés,Prosa Ficción,Cuento,NA,NA,7,224-230
Revista Literaria. Publicación Mensual,334,"Uribe Ángel, Manuel",Creador,NA,Colombia,Instrucción pública en Antioquia,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,Carta,"Laverde Amaya, Isidoro",NA,08.4,231-239
Revista Literaria. Publicación Mensual,335,"Millican, Albert",Creador,NA,Inglaterra,Bogotá y los bogotanos,28,1892-08-01,Sí,"Martín, Guillermo E.",Español,Inglés,Prosa No Ficción,NA,NA,NA,9,239-247
Revista Literaria. Publicación Mensual,336,"Caro, Miguel Antonio",Creador,NA,Colombia,¡Patria!,28,1892-08-01,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,247
Revista Literaria. Publicación Mensual,337,"Caro, José Eusebio",Creador,NA,Colombia,Sociedad y soledad,28,1892-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.5,"248,25"
Revista Literaria. Publicación Mensual,338,Anónimo,Creador,NA,NA,Anónimo,28,1892-08-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.5,250
Revista Literaria. Publicación Mensual,339,"Caro, José Eusebio",Creador,NA,Colombia,Société et Solitude,28,1892-08-01,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,NA,NA,01.5,"249,251"
Revista Literaria. Publicación Mensual,340,"Marquina, Pedro",Creador,NA,España,La fe,28,1892-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,251
Revista Literaria. Publicación Mensual,341,"Laverde Amaya, Isidoro",Director,NA,Colombia,"Edda, poetisa granadina",28,1892-08-01,No,NA,Español,NA,Reseña,NA,NA,Mi amor,01.5,252-253
Revista Literaria. Publicación Mensual,342,"Pombo, Rafael",Creador,Edda,Colombia,Mi amor,28,1892-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,03.2,253-256
Revista Literaria. Publicación Mensual,343,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,05.7,257-262
Revista Literaria. Publicación Mensual,344,"Ossorio y Bernard, Manuel",Creador,NA,España,Dos escritoras peruanas,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.4,262-264
Revista Literaria. Publicación Mensual,345,Anónimo,Creador,NA,NA,Anónimo,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,346,"Escobar Pino, Roberto",Creador,NA,Colombia,Ligeros bocetos de poetas caleños. Jorge Isaacs,28,1892-08-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,347,Anónimo,Creador,NA,NA,Anónimo,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,348,Anónimo,Creador,NA,NA,Anónimo,28,1892-08-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,349,Anónimo,Creador,NA,NA,"La palabra ""cardenal""",29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,350,Anónimo,Creador,NA,NA,El primer billete,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Revista Literaria. Publicación Mensual,351,"Restrepo, Vicente",Creador,NA,Colombia,"La tierra del ""Mambí"". Negros, negras, ""ñáñigos"".",29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,Viajes,NA,NA,07.2,265-272
Revista Literaria. Publicación Mensual,352,"Pizarro, Alejandro",Creador,NA,Colombia,El crimen de Machuca (causa célebre),29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,9,272-281
Revista Literaria. Publicación Mensual,353,"Hidalgo Lara, Tomás",Creador,NA,Colombia,Tribus indígenas del sur del Cauca,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,15,281-296
Revista Literaria. Publicación Mensual,354,"Nanfa, Crisógono de",Creador,NA,NA,El centenario del descubrimiento de América,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,4,296-300
Revista Literaria. Publicación Mensual,355,Anónimo,Creador,NA,NA,Una aventura de Beethoven,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.2,300-3001
Revista Literaria. Publicación Mensual,356,"Caro, José Eusebio",Creador,NA,Colombia,El baustismo,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,4,"302, 304, 306, 308"
Revista Literaria. Publicación Mensual,357,"Caro, José Eusebio",Creador,NA,Colombia,Le bapteme,29,1892-09-01,Sí,"Dusson, Octave",Francés,Español,Poesía,NA,NA,NA,4,"303, 305, 307, 309"
Revista Literaria. Publicación Mensual,358,"Pombo, Rafael",Creador,NA,Colombia,Comunión,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,3,310-312
Revista Literaria. Publicación Mensual,359,"Borda, José Joaquín",Creador,NA,Colombia,Necrología de don Daniel Mantilla,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,Necrología,NA,NA,1,313
Revista Literaria. Publicación Mensual,360,"Bouet, Carlos",Creador,NA,NA,El viático,29,1892-09-01,Sí,"Borda, Ignacio",Español,Francés,Prosa Ficción,NA,NA,NA,09.5,314-323
Revista Literaria. Publicación Mensual,361,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.2,323-326
Revista Literaria. Publicación Mensual,362,"Palacio, Manuel del",Creador,NA,España,Chispas,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,326
Revista Literaria. Publicación Mensual,363,"Borda, José Joaquín",Creador,NA,Colombia,A un jazmín,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,326
Revista Literaria. Publicación Mensual,364,"Picón Febrés, Gonzalo",Creador,NA,Venezuela,A María Luisa de Díaz Guerra,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,327
Revista Literaria. Publicación Mensual,365,Anónimo,Creador,NA,NA,Cantos del pueblo,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,327
Revista Literaria. Publicación Mensual,366,Anónimo,Creador,NA,NA,Anécdotas,29,1892-09-01,No,NA,Español,NA,Prosa No Ficción,Anécdota,NA,NA,01.3,327-328
Revista Literaria. Publicación Mensual,367,"Martínez Villergas, Juan",Creador,NA,España,NA,29,1892-09-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,NA
Revista Literaria. Publicación Mensual,368,"Taboada, Luis",Creador,NA,España,Lo importante,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Revista Literaria. Publicación Mensual,369,"Cólogan y Cólogan, Bernardo Jacinto de",Creador,NA,España,"Colón, España y América",30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.3,329-333
Revista Literaria. Publicación Mensual,370,"Caro, Miguel Antonio",Creador,NA,Colombia,Segundo viaje,30,1892-10-12,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,333
Revista Literaria. Publicación Mensual,371,"Antommarchi de Rojas, Dorila",Creador,NA,Colombia,A Colón,30,1892-10-12,No,NA,Español,NA,Poesía,NA,NA,NA,01.5,334-335
Revista Literaria. Publicación Mensual,372,"Febres Cordero, Tulio",Creador,NA,Venezuela,Descubrimiento de América,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.7,335-338
Revista Literaria. Publicación Mensual,373,"Antommarchi de Rojas, Dorila",Creador,NA,Colombia,A España,30,1892-10-12,No,NA,Español,NA,Poesía,Soneto,NA,NA,0.5,338-339
Revista Literaria. Publicación Mensual,374,Anónimo,Creador,NA,NA,Cronología de los viajes de Colón,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,339-340
Revista Literaria. Publicación Mensual,375,Anónimo,Creador,NA,NA,Relación de los individuos que acompañaron a Colón en el primer viaje,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.7,340-343
Revista Literaria. Publicación Mensual,376,Anónimo,Creador,NA,NA,Firma de Colón,30,1892-10-12,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,0.6,343
Revista Literaria. Publicación Mensual,377,"Febres Cordero, Tulio",Creador,NA,Venezuela,Origen de los nombres de las Naciones,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.5,344-346
Revista Literaria. Publicación Mensual,378,"Palacios, Eustaquio",Creador,NA,Colombia,Cali en 1789,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,08.3,346-354
Revista Literaria. Publicación Mensual,379,"Laverde Amaya, Isidoro",Director,NA,Colombia,Notas editoriales,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,354-356
Revista Literaria. Publicación Mensual,380,Reyes Católicos,Creador,NA,España,Capitulaciones entre los Reyes Católicos y Cristobal Colón,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.7,356-358
Revista Literaria. Publicación Mensual,381,Anónimo,Creador,NA,NA,Las flores,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,358-359
Revista Literaria. Publicación Mensual,382,"Escobar Pino, Roberto",Creador,NA,Colombia,Ligeros bocetos de poetas caleños,30,1892-10-12,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,359
Revista Literaria. Publicación Mensual,383,Anónimo,Creador,NA,NA,Variedades,30,1892-10-12,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,360
Revista Literaria. Publicación Mensual,384,"Deslys, Charles",Creador,NA,Francia,El tío Antonio,31/32,1892-11-01,Sí,"Suárez Murillo, Carlos",Español,Francés,Prosa Ficción,Novela,NA,NA,34,361-395
Revista Literaria. Publicación Mensual,385,"Restrepo, Vicente",Creador,NA,Colombia,Crítica de los trabajos arqueológicos del Doctor José Domingo Duquesne,31/32,1892-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,42.6,396-438
Revista Literaria. Publicación Mensual,386,Anónimo,Creador,NA,NA,[Piedra de Anacutá],31/32,1892-11-01,No,NA,Español,NA,Imagen,NA,NA,NA,0.7,404
Revista Literaria. Publicación Mensual,387,Anónimo,Creador,NA,NA,[Representaciones de números atribuidas a los Chibchas],31/32,1892-11-01,No,NA,Español,NA,Imagen,NA,NA,NA,01.3,405-406
Revista Literaria. Publicación Mensual,388,Anónimo,Creador,NA,NA,[Representación de dije indígena],31/32,1892-11-01,No,NA,Español,NA,Imagen,NA,NA,NA,0.1,424
Revista Literaria. Publicación Mensual,389,Anónimo,Creador,NA,NA,[Calendario muisca,31/32,1892-11-01,No,NA,Español,NA,Imagen,NA,NA,NA,0.3,425
Revista Literaria. Publicación Mensual,390,"Charton, Ernest",Creador,NA,Francia,"Quito, capital de la República del Ecuador",31/32,1892-11-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,Viajes,NA,NA,20.3,439-459
Revista Literaria. Publicación Mensual,391,"Torres, Carlos Arturo",Creador,NA,Colombia,La ilusión suprema,31/32,1892-11-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,2,459-461
Revista Literaria. Publicación Mensual,392,"Saravia, Hermógenes",Creador,NA,Colombia,Canción,31/32,1892-11-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,1,461-462
Revista Literaria. Publicación Mensual,393,"Silva, José Asunción",Creador,NA,Colombia,Los maderos de San Juan,31/32,1892-11-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,01.5,462-463
Revista Literaria. Publicación Mensual,394,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,31/32,1892-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,NA
Revista Literaria. Publicación Mensual,395,"Peláez, Fidel",Creador,NA,Colombia,Hércules calentano,31/32,1892-11-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.7,NA
Revista Literaria. Publicación Mensual,396,"Restrepo, Vicente",Creador,NA,Colombia,Epitafio del gran Sugamuxi,33,1892-12-01,No,NA,Español,NA,Prosa No Ficción,Estudio histórico,NA,NA,04.5,465-468
Revista Literaria. Publicación Mensual,397,"Ortiz, Rafael",Creador,NA,Colombia,Salvadora,33,1892-12-01,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,12.6,469-482
Revista Literaria. Publicación Mensual,398,"Vaca, Vicente",Creador,NA,NA,Recuerdos de un voluntario en la campaña de 1885 (fragmentos),33,1892-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,7,482-489
Revista Literaria. Publicación Mensual,399,"Rivas, Medardo",Creador,NA,Colombia,Prólogo de la obra Histórica del padre Simón,33,1892-12-01,No,NA,Español,NA,Prosa No Ficción,Prólogo,NA,NA,7,489-496
Revista Literaria. Publicación Mensual,400,"Samper de Ancízar, Agripina",Creador,Pía Rigan,Colombia,Oh Luna!,33,1892-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,2,496-498
Revista Literaria. Publicación Mensual,401,"Suárez, Roberto",Creador,NA,Colombia,A Julio Suárez Lacroix,33,1892-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,01.7,497-500
Revista Literaria. Publicación Mensual,402,"Balart, Federico",Creador,NA,España,Soledad,33,1892-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.7,500-501
Revista Literaria. Publicación Mensual,403,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,33,1892-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,501-503
Revista Literaria. Publicación Mensual,404,Anónimo,Creador,NA,NA,Instrucción pública. Escuelas Nacionales de Telegrafía,33,1892-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.5,503-504
Revista Literaria. Publicación Mensual,405,"Palacio, Manuel del",Creador,NA,España,Inocentadas,33,1892-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.6,NA
Revista Literaria. Publicación Mensual,406,"Escobar Pino, Roberto",Creador,NA,Colombia,Bocetos de poetas caleños,33,1892-12-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.6,NA
Revista Literaria. Publicación Mensual,407,Anónimo,Creador,NA,NA,Diez reglas de higiene,33,1892-12-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,NA
Revista Literaria. Publicación Mensual,408,Anónimo,Creador,NA,NA,"Alarcón, poeta",34,1893-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,NA
Revista Literaria. Publicación Mensual,409,"Alarcón, Pedro Antonio de",Creador,NA,España,Al recibir mi retrato,34,1893-02-01,No,NA,Español,NA,Poesía,Quintilla,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,410,"Deslys, Charles",Creador,NA,Francia,La mentira de un amigo,34,1893-02-01,Sí,"Restrepo H., María Josefa",Español,Francés,Prosa Ficción,Novela,NA,NA,32,505-537
Revista Literaria. Publicación Mensual,411,"Moussy, Martín de",Creador,NA,NA,"Amor conyugal, ó aventuras y desdchas de la señora Agustina Libarona, en el Gran Chaco, referenciadas por ella misma",34,1893-02-01,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No Ficción,NA,NA,NA,22,538-561
Revista Literaria. Publicación Mensual,412,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ismael E. Arciniégas,34,1893-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.7,561-566
Revista Literaria. Publicación Mensual,413,"Guardia, Ernesto de la",Creador,NA,México,Melancolía,34,1893-02-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,1,565-566
Revista Literaria. Publicación Mensual,414,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,34,1893-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.8,567-568
Revista Literaria. Publicación Mensual,415,Anónimo,Creador,NA,NA,Cantar,34,1893-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,416,"Franco, Enrique",Creador,NA,NA,Epigramas,34,1893-02-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,NA
Revista Literaria. Publicación Mensual,417,Anónimo,Creador,NA,NA,De sobremesa,34,1893-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.2,NA
Revista Literaria. Publicación Mensual,418,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,34,1893-02-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,419,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,NA
Revista Literaria. Publicación Mensual,420,"Laverde Amaya, Isidoro",Director,NA,Colombia,El genio y la locura,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,01.5,NA
Revista Literaria. Publicación Mensual,421,"Collas, Louis-Charles",Creador,NA,Francia,La hermana mayor,35,1893-03-01,Sí,"Cortés, Dorila",Español,Francés,Prosa Ficción,Novela,NA,NA,14.5,569-583
Revista Literaria. Publicación Mensual,422,"Tolstói, Lev Nikoláievich",Creador,NA,Rusia,Dios está don de hay amor,35,1893-03-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,12,583-595
Revista Literaria. Publicación Mensual,423,"Hidalgo Lara, Tomás",Creador,NA,Colombia,Actas patrióticas celebradas en Pasto en los años de 1811 y 1812,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,Ensayo histórico,NA,NA,10.5,595-605
Revista Literaria. Publicación Mensual,424,Anónimo,Creador,NA,NA,El tacto,35,1893-03-01,Sí,"Guzmán, César Coronado",Español,Inglés,Prosa No Ficción,NA,NA,NA,03.2,606-609
Revista Literaria. Publicación Mensual,425,"Laverde Amaya, Isidoro",Director,NA,Colombia,Movimiento periodístico de Colombia en 1893,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.8,609-612
Revista Literaria. Publicación Mensual,426,"Porcar i Tió, Manuel",Creador,NA,España,Intereses americanos,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.5,613-615
Revista Literaria. Publicación Mensual,427,"Carranza, Adolfo Pedro",Creador,NA,Argentina,Remedios Escalada de San Martín,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,Biografía,NA,NA,02.5,615-617
Revista Literaria. Publicación Mensual,428,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,35,1893-03-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,7,619-624
Revista Literaria. Publicación Mensual,429,Anónimo,Creador,NA,NA,Ecos del teatro de Bogotá. Compañía dramática de don Luis Amato,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,NA
Revista Literaria. Publicación Mensual,430,"Samper, José María",Creador,NA,Colombia,Loros célebres,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.3,625-629
Revista Literaria. Publicación Mensual,431,"Laverde Amaya, Isidoro",Director,NA,Colombia,Los barrios de Bogotá,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.3,629-633
Revista Literaria. Publicación Mensual,432,"Díaz Guerra, Alirio",Creador,NA,Colombia,Ricaurte,36,1893-04-01,No,NA,Español,NA,Teatro,Monólogo dramático,NA,NA,5,633-638
Revista Literaria. Publicación Mensual,433,"Jugo Ramírez, Diego",Creador,NA,Venezuela,A Leonor de González Torres,36,1893-04-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.5,638-639
Revista Literaria. Publicación Mensual,434,Anónimo,Creador,NA,NA,Cuadro de los presidentes de Colombia,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.7,639-642
Revista Literaria. Publicación Mensual,435,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bibliografía femenina,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,Bibliografía,NA,NA,09.8,642-651
Revista Literaria. Publicación Mensual,436,"Rodríguez G., Sixto",Creador,NA,NA,Apoteósis,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.7,651-652
Revista Literaria. Publicación Mensual,437,"Díaz, Leopoldo",Creador,NA,Argentina,La canción del oro,36,1893-04-01,No,NA,Español,NA,Poesía,Poesía,Rubén Darío,NA,2,652-654
Revista Literaria. Publicación Mensual,438,Anónimo,Creador,NA,NA,Una anécdota de García Gutiérrez,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,654-655
Revista Literaria. Publicación Mensual,439,"García Mérou, Martín",Creador,NA,Argentina,Páginas sueltas. Recuerdos literarios,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,3,655-658
Revista Literaria. Publicación Mensual,440,Anónimo,Creador,NA,NA,Páginas sueltas,36,1893-04-01,Sí,Anónimo,Español,Francés,Prosa No Ficción,NA,NA,NA,01.3,658-660
Revista Literaria. Publicación Mensual,441,Anónimo,Creador,NA,NA,Páginas sueltas,36,1893-04-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,1,660
Revista Literaria. Publicación Mensual,442,"Ibáñez, Pedro María",Creador,NA,Colombia,Cantares del pueblo,36,1893-04-01,No,NA,Español,NA,Poesía,Poesía,NA,NA,1,661
Revista Literaria. Publicación Mensual,443,"Tolstói, Lev Nikoláievich",Creador,NA,Rusia,Los dos ancianos,37,1893-05-01,Sí,Anónimo,Español,Ruso,Prosa Ficción,Cuento,NA,NA,25.4,1-26
Revista Literaria. Publicación Mensual,444,"Mallarino, Julio D.",Creador,NA,Colombia,Una visita a M. de Boussingault,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,04.6,26-30
Revista Literaria. Publicación Mensual,445,"Longfellow, Henry Wadsworth",Creador,Longfellow,Estados Unidos,Dos ángeles,37,1893-05-01,Sí,"Gómez, Ruperto S.",Español,Inglés,Poesía,NA,NA,NA,01.4,31-32
Revista Literaria. Publicación Mensual,446,"Clavijo Durán, Antonio",Creador,NA,Colombia,Notas sobre los aborígenes del Departamento de Santander,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,14,32-46
Revista Literaria. Publicación Mensual,447,"Andrade Marín, Francisco",Creador,NA,Ecuador,Estado actual del periodismo en el Ecuador,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,46-48
Revista Literaria. Publicación Mensual,448,Anónimo,Creador,NA,NA,El sueño,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.7,48-49
Revista Literaria. Publicación Mensual,449,Anónimo,Creador,NA,NA,El colegio de cardenales,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.5,49
Revista Literaria. Publicación Mensual,450,Anónimo,Creador,NA,NA,La prensa en el Japón,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,0.6,49-50
Revista Literaria. Publicación Mensual,451,Anónimo,Creador,NA,NA,"Periodismo ""fin de siecle""",37,1893-05-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,50-53
Revista Literaria. Publicación Mensual,452,"Pérez de Guzmán y Gallo, Juan",Creador,NA,España,Biografías cortas de escritores españoles,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,Biografía,NA,NA,01.3,53-54
Revista Literaria. Publicación Mensual,453,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,37,1893-05-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,02.3,54-56
Revista Literaria. Publicación Mensual,454,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Galería dantesca. Recuerdos de Roma,38,1893-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,6,57-62
Revista Literaria. Publicación Mensual,455,"Fernández Avendaño, Enrique Wenceslao",Reseñista,NA,Colombia,Bibliografía poética,38,1893-06-01,No,NA,Español,NA,Reseña,NA,NA,"Ecos perdidos. Versos por Antonio Gómez Restrepo. París, Durand, 1893.",6,63-68
Revista Literaria. Publicación Mensual,456,"Longfellow, Henry Wadsworth",Creador,Longfellow,Estados Unidos,El reloj,38,1893-06-01,Sí,"Manrique, Venancio G.",Español,Inglés,Poesía,NA,NA,NA,02.5,69-71
Revista Literaria. Publicación Mensual,457,Anónimo,Creador,NA,NA,Una escritora colombiana. Doña Josefa Gordon de Jove,38,1893-06-01,No,NA,Español,NA,Prosa No Ficción,NA,"Laverde Amaya, Isidoro",NA,02.3,71-73
Revista Literaria. Publicación Mensual,458,"Heine, Heinrich",Creador,NA,Alemania,Un sueño,38,1893-06-01,Sí,"Vásquez Guarda, Efraím",Español,Alemán,Poesía,NA,NA,NA,4,73-77
Revista Literaria. Publicación Mensual,459,"Laverde Amaya, Isidoro",Director,NA,Colombia,De las novelas colombianas,38,1893-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,14.6,78-92
Revista Literaria. Publicación Mensual,460,"Romero A., Ángel María",Creador,NA,Colombia,¿Quién?,38,1893-06-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.5,93-94
Revista Literaria. Publicación Mensual,461,"D'Hervilly, Ernest",Creador,NA,Francia,En el jardín,38,1893-06-01,Sí,"Llorente, Teodoro",Español,Francés,Poesía,NA,NA,NA,1,94-95
Revista Literaria. Publicación Mensual,462,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,38,1893-06-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,2,95-96
Revista Literaria. Publicación Mensual,463,"Gumucio, Adulfo de",Creador,NA,España,El cristo vengador,39,1893-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,06.7,97-102
Revista Literaria. Publicación Mensual,464,"Andrade Marín, Francisco",Creador,NA,Ecuador,Ecuador,39,1893-07-01,No,NA,Español,NA,Prosa No Ficción,NA,NA,NA,03.3,102-105
Revista Literaria. Publicación Mensual,465,"Francisco, Ricardo de",Creador,NA,Colombia,Juegos de niño,39,1893-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,8,106-113
Revista Literaria. Publicación Mensual,466,"Carlyle, Thomas",Creador,NA,Escocia,El doctor Francia,39,1893-07-01,Sí,"Drago, Luis María",Español,Inglés,Prosa No Ficción,NA,NA,NA,19.7,114-133
Revista Literaria. Publicación Mensual,467,"Caro, Miguel Antonio",Creador,NA,Colombia,La gallina chasqueada,39,1893-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,133-134
Revista Literaria. Publicación Mensual,468,"Calcaño, José Antonio",Creador,NA,Colombia,A Ánimas,39,1893-07-01,No,NA,Español,NA,Poesía,NA,NA,NA,01.2,134-135
Revista Literaria. Publicación Mensual,469,"Tejada, Temístocles",Creador,NA,Colombia,La primera muerte,39,1893-07-01,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03.7,135-139
